Temperature(K) Pressure(MPa) Hconf(kcal/mol) dHconf Volume(A3) dV V^2(A6) dV^2 V*Hconf(A3*kcal/mol) dV*Hconf Uconf(kcal/mol) dUconf Uconf*Hconf(kcal/mol) dUconf*Hconf rho(kg/m3) drho aP(1/K) daP kT(1/MPa) dkT Cp_id(J/molK) Cp(J/molK) dCp Cv(J/molK) dCv uJT(K/MPa) duJT SS(m/s) dSS
4.4015000000e+02 9.0000000000e+01 2.5905184726e+02 2.2949553294e-01 5.3281521796e+04 1.0431410025e+01 2.8406305952e+09 1.1109459957e+06 1.3837765624e+07 1.4767792372e+04 -4.3115361919e+02 1.1443092667e-01 -1.1131986078e+05 7.2986158876e+01 2.5598432065e+02 5.0116387794e-02 1.7106068296e-03 9.4398480084e-04 5.2813293846e-03 4.8544632516e-03 4.2922140237e+01 5.2136947189e+01 4.6292019848e+00 3.6853706413e+01 1.8339712970e+01 -2.9699098986e-01 5.2238362205e-01 1.0229488146e+03 6.7974138404e+02
4.5015000000e+02 9.0000000000e+01 2.8023297027e+02 2.2678609129e-01 5.4189496609e+04 1.0531644549e+01 2.9383030884e+09 1.1407655584e+06 1.5222042734e+07 1.5064993184e+04 -4.2173434453e+02 1.1117135514e-01 -1.1781447811e+05 6.8913200229e+01 2.5169516260e+02 4.8916564150e-02 1.6662551784e-03 9.0122904290e-04 5.3492102659e-03 4.7923104242e-03 4.3513868512e+01 5.2254042845e+01 4.5061557259e+00 3.7362259623e+01 1.7299563563e+01 -3.0486226988e-01 5.1808974779e-01 1.0192039836e+03 6.5000880145e+02
4.6015000000e+02 9.0000000000e+01 3.0081922669e+02 2.2546762245e-01 5.5088123220e+04 1.0666763295e+01 3.0365969035e+09 1.1745013896e+06 1.6609260794e+07 1.5451007129e+04 -4.1278884044e+02 1.0825836579e-01 -1.2380679082e+05 6.5464182886e+01 2.4758937794e+02 4.7940955955e-02 1.6262033036e-03 8.6644397441e-04 5.4162951480e-03 4.7482038877e-03 4.4109567143e+01 5.2425970239e+01 4.4174454401e+00 3.7868505776e+01 1.6453315136e+01 -3.1108573368e-01 5.1625049830e-01 1.0160544644e+03 6.2553986810e+02
4.7015000000e+02 9.0000000000e+01 3.2102919638e+02 2.2648387056e-01 5.5984076333e+04 1.0800576690e+01 3.1362197107e+09 1.2085627850e+06 1.8011927851e+07 1.5962430561e+04 -4.0418499075e+02 1.0743176908e-01 -1.2938271043e+05 6.2565127282e+01 2.4362702850e+02 4.7001086333e-02 1.6023943963e-03 8.4093245000e-04 5.5115886968e-03 4.7054983714e-03 4.4708351853e+01 5.2819731089e+01 4.3695301603e+00 3.8397117381e+01 1.5839335584e+01 -3.0746999521e-01 5.1594426830e-01 1.0121564516e+03 6.0174169819e+02
4.8015000000e+02 9.0000000000e+01 3.4105884237e+02 2.2723217916e-01 5.6883918069e+04 1.0952294230e+01 3.2379057331e+09 1.2454802182e+06 1.9442153087e+07 1.6469795839e+04 -3.9581183776e+02 1.0654929365e-01 -1.3461623707e+05 5.9863701076e+01 2.3977311379e+02 4.6165344791e-02 1.5882099261e-03 8.1611027211e-04 5.6367856153e-03 4.6726949908e-03 4.5309424258e+01 5.3316869228e+01 4.3241544311e+00 3.8941079577e+01 1.5275716619e+01 -2.9793736968e-01 5.1385364562e-01 1.0064966314e+03 5.7711692685e+02
4.9015000000e+02 9.0000000000e+01 3.6100172563e+02 2.2895884012e-01 5.7792481452e+04 1.1198011804e+01 3.3422367308e+09 1.2939651722e+06 2.0906822330e+07 1.7080396945e+04 -3.8763842715e+02 1.0536912469e-01 -1.3955243655e+05 5.7745679936e+01 2.3600360839e+02 4.5728633310e-02 1.5815430986e-03 7.9672601586e-04 5.7935070457e-03 4.6804492025e-03 4.5912065491e+01 5.3875165071e+01 4.3068523465e+00 3.9490430516e+01 1.4823773700e+01 -2.8364351751e-01 5.1365513573e-01 9.9889141690e+02 5.5504035370e+02
5.0015000000e+02 9.0000000000e+01 3.8087775309e+02 2.3098825653e-01 5.8710709442e+04 1.1432257746e+01 3.4493500257e+09 1.3417590709e+06 2.2407381076e+07 1.7712098635e+04 -3.7965706706e+02 1.0445890148e-01 -1.4421136766e+05 5.5758819912e+01 2.3231254212e+02 4.5236327143e-02 1.5685424617e-03 7.7883634274e-04 5.9263148612e-03 4.6823821017e-03 4.6515629773e+01 5.4386604517e+01 4.2948944164e+00 4.0048015418e+01 1.4397565852e+01 -2.7361538440e-01 5.1469594520e-01 9.9317729758e+02 5.3620260280e+02
5.1015000000e+02 9.0000000000e+01 4.0054764627e+02 2.3065185574e-01 5.9630708233e+04 1.1522558625e+01 3.5583399023e+09 1.3732853959e+06 2.3932401298e+07 1.8148778665e+04 -3.7190478008e+02 1.0349058153e-01 -1.4857162448e+05 5.3273911789e+01 2.2872836101e+02 4.4197629495e-02 1.5389799220e-03 7.5346392842e-04 5.9964941425e-03 4.6264275460e-03 4.7119538098e+01 5.4744652171e+01 4.2379989130e+00 4.0612206254e+01 1.3821732715e+01 -2.7531141916e-01 5.1240882208e-01 9.9136559530e+02 5.1767442733e+02
5.2015000000e+02 9.0000000000e+01 4.1986681846e+02 2.2931277631e-01 6.0545310268e+04 1.1602482614e+01 3.6683678004e+09 1.4042720526e+06 2.5470001839e+07 1.8526965572e+04 -3.6443330486e+02 1.0190296520e-01 -1.5261960780e+05 5.0962907055e+01 2.2527317309e+02 4.3169785778e-02 1.5063516656e-03 7.2685637221e-04 6.0560900096e-03 4.5693777521e-03 4.7723272124e+01 5.5049461409e+01 4.1702116766e+00 4.1170706251e+01 1.3226077239e+01 -2.8003254107e-01 5.0905488801e-01 9.8999153191e+02 5.0031767426e+02
5.3015000000e+02 9.0000000000e+01 4.3885731231e+02 2.2928054805e-01 6.1456490893e+04 1.1779542517e+01 3.7796649535e+09 1.4472847808e+06 2.7021515706e+07 1.9031332684e+04 -3.5724618723e+02 9.9863106775e-02 -1.5638605362e+05 4.9318721805e+01 2.2193317520e+02 4.2538570542e-02 1.4824650543e-03 7.0618878381e-04 6.1460378054e-03 4.5518177447e-03 4.8326368377e+01 5.5421734795e+01 4.1316018663e+00 4.1718559727e+01 1.2759103928e+01 -2.7920729924e-01 5.0799359644e-01 9.8688529442e+02 4.8533790342e+02
5.4015000000e+02 9.0000000000e+01 4.5759875069e+02 2.2989070425e-01 6.2367874070e+04 1.1944969599e+01 3.8926519753e+09 1.4891575032e+06 2.8592302981e+07 1.9571271569e+04 -3.5031074895e+02 9.8246834461e-02 -1.5990630664e+05 4.7780047375e+01 2.1869006060e+02 4.1884482428e-02 1.4613181851e-03 6.8781398185e-04 6.2356003963e-03 4.5299749093e-03 4.8928412804e+01 5.5835513968e+01 4.1009775121e+00 4.2265896584e+01 1.2353199559e+01 -2.7677827562e-01 5.0742669689e-01 9.8425256580e+02 4.7130534768e+02
5.5015000000e+02 9.0000000000e+01 4.7610385482e+02 2.3039234510e-01 6.3278217525e+04 1.2045855049e+01 4.0071596901e+09 1.5235531684e+06 3.0181662847e+07 2.0073016064e+04 -3.4359817640e+02 9.7624037167e-02 -1.6319106425e+05 4.6119082378e+01 2.1554390584e+02 4.1031665368e-02 1.4361742900e-03 6.6909659439e-04 6.2976162859e-03 4.4850607396e-03 4.9529035705e+01 5.6233531115e+01 4.0635961801e+00 4.2822738885e+01 1.1951313042e+01 -2.7779789382e-01 5.0634984586e-01 9.8356821438e+02 4.5827081576e+02
5.6015000000e+02 9.0000000000e+01 4.9435445074e+02 2.3105030845e-01 6.4185040417e+04 1.2151343096e+01 4.1228720963e+09 1.5591481940e+06 3.1786592484e+07 2.0585309567e+04 -3.3709450692e+02 9.7683962889e-02 -1.6624492067e+05 4.4727734792e+01 2.1249864566e+02 4.0229684894e-02 1.4100713619e-03 6.5153297538e-04 6.3512457074e-03 4.4439024310e-03 5.0127907074e+01 5.6626734452e+01 4.0297972685e+00 4.3388123818e+01 1.1575747540e+01 -2.8016871012e-01 5.0563264169e-01 9.8337187461e+02 4.4673188832e+02
5.7015000000e+02 9.0000000000e+01 5.1238100926e+02 2.3330922661e-01 6.5089442575e+04 1.2361897545e+01 4.2399286668e+09 1.6090123919e+06 3.3409025852e+07 2.1258358746e+04 -3.3078351681e+02 9.8554622756e-02 -1.6908506213e+05 4.4003652746e+01 2.0954602806e+02 3.9797337744e-02 1.3896847184e-03 6.3940390793e-04 6.4272655191e-03 4.4423118734e-03 5.0724732332e+01 5.7072592231e+01 4.0271500120e+00 4.3957027879e+01 1.1306647328e+01 -2.7857383734e-01 5.0787690352e-01 9.8185374688e+02 4.3772122146e+02
5.8015000000e+02 9.0000000000e+01 5.3027151677e+02 2.4006207235e-01 6.5995526927e+04 1.2776438373e+01 4.3588594666e+09 1.6868520186e+06 3.5056280244e+07 2.2345570945e+04 -3.2463036874e+02 1.0187150982e-01 -1.7173510297e+05 4.4151366436e+01 2.0666906979e+02 4.0010206095e-02 1.3758800680e-03 6.3932863915e-04 6.5263071917e-03 4.5131379512e-03 5.1319248454e+01 5.7591251705e+01 4.0991830714e+00 4.4528657868e+01 1.1258001901e+01 -2.7197182875e-01 5.1853111687e-01 9.7923506784e+02 4.3464143297e+02
5.9015000000e+02 9.0000000000e+01 5.4808042375e+02 2.5480394379e-01 6.6905149251e+04 1.3529230772e+01 4.4799047394e+09 1.8122417935e+06 3.6732417022e+07 2.4170331534e+04 -3.1860465186e+02 1.1016945241e-01 -1.7420836593e+05 4.5674199428e+01 2.0385925916e+02 4.1223418423e-02 1.3608599565e-03 6.5858986617e-04 6.6143870006e-03 4.6998792589e-03 5.1911220474e+01 5.8106783728e+01 4.2978590871e+00 4.5103884293e+01 1.1537764134e+01 -2.6664535894e-01 5.4535423891e-01 9.7745421785e+02 4.4376576902e+02
6.0015000000e+02 9.0000000000e+01 5.6574042146e+02 2.8320029699e-01 6.7814294479e+04 1.4906986451e+01 4.6025230728e+09 2.0263448128e+06 3.8430177534e+07 2.7306287833e+04 -3.1272166398e+02 1.2674643273e-01 -1.7650462229e+05 4.9862669621e+01 2.0112624138e+02 4.4211713447e-02 1.3368860168e-03 7.0946019497e-04 6.6639827962e-03 5.0952640630e-03 5.2500438338e+01 5.8517354510e+01 4.7123201411e+00 4.5678776265e+01 1.2320411275e+01 -2.6943474370e-01 6.0126619219e-01 9.7765091094e+02 4.7476564243e+02
